10,0.0
100000,1.001596450805664e-05
200000,9.992122650146484e-06
300000,0.0
400000,4.994869232177734e-06
500000,0.0
600000,0.0
700000,9.989738464355468e-06
800000,1.0046958923339844e-05
900000,0.0
1000000,0.0
