10,3.993511199951172e-05
100000,0.0005239105224609375
200000,0.000952150821685791
300000,0.001408860683441162
400000,0.0019599127769470213
500000,0.002338602542877197
600000,0.0028502964973449708
700000,0.0031718134880065916
800000,0.0035310983657836914
900000,0.00393519401550293
1000000,0.004134855270385742
